code_stock,year,predict_num,min_EPS,avg_EPS,max_EPS,avg_industry_EPS,min_RP,avg_RP,max_RP,avg_industry_RP
002444,2022,4,1.02,1.07,1.20,1.70,10.92,11.49,12.85,10.41
002463,2020,17,0.80,0.90,0.96,1.17,13.84,15.49,16.48,14.35
002463,2021,17,1.04,1.12,1.26,1.54,17.97,19.39,21.69,18.79
002463,2022,17,1.18,1.35,1.44,1.94,20.43,23.31,24.84,24.60
002465,2020,20,0.23,0.30,0.38,1.17,0.71,6.58,8.76,14.35
002465,2021,19,0.25,0.38,0.46,1.54,0.88,8.18,10.55,18.79
002465,2022,15,0.27,0.46,0.55,1.94,6.20,10.50,12.74,24.60
002482,2020,1,0.16,0.16,0.16,0.57,2.48,2.48,2.48,11.76
002482,2021,1,0.19,0.19,0.19,0.68,2.97,2.97,2.97,13.91
002491,2020,2,0.09,0.14,0.18,1.66,1.20,1.74,2.27,29.13
002491,2021,2,0.25,0.26,0.26,2.05,3.16,3.25,3.34,34.82
002503,2020,3,0.03,0.07,0.14,0.74,0.97,2.35,4.41,7.64
002503,2021,3,0.06,0.09,0.15,0.84,2.09,2.95,4.64,9.24
002503,2022,2,0.07,0.08,0.08,0.99,2.34,2.34,2.34,10.68
002507,2020,25,0.86,0.92,1.00,1.01,6.76,7.24,7.77,16.40
002507,2021,25,0.91,1.07,1.24,1.22,7.18,8.44,9.76,19.93
002507,2022,24,0.96,1.25,1.61,1.48,7.55,9.87,12.75,24.65
002544,2020,2,0.09,0.25,0.40,0.94,0.50,1.38,2.26,6.48
002544,2021,2,0.28,0.39,0.50,1.25,1.62,2.24,2.87,8.42
002544,2022,1,0.39,0.39,0.39,1.61,2.21,2.21,2.21,10.71
002572,2020,28,1.10,1.26,1.34,2.40,10.05,11.53,12.27,8.54
002572,2021,28,1.26,1.41,1.53,2.79,11.49,12.89,14.09,10.13
002572,2022,26,1.36,1.56,1.75,3.32,12.44,14.24,15.97,12.05
002583,2020,6,0.35,0.37,0.39,1.17,6.49,6.86,7.23,14.35
002583,2021,6,0.42,0.45,0.50,1.54,7.78,8.33,9.13,18.79
002589,2020,1,0.39,0.39,0.39,1.52,5.91,5.91,5.91,14.86
002589,2021,1,0.44,0.44,0.44,1.80,6.66,6.66,6.66,17.26
002589,2022,1,0.49,0.49,0.49,2.32,7.36,7.36,7.36,19.84
002603,2020,2,0.65,0.66,0.66,1.56,7.88,7.90,7.92,12.54
002603,2021,2,0.76,0.77,0.77,2.01,9.09,9.17,9.24,15.59
002603,2022,2,0.87,0.88,0.88,2.62,10.51,10.58,10.65,20.04
002635,2020,2,0.71,0.78,0.85,1.17,4.65,5.11,5.56,14.35
002635,2021,2,0.90,1.03,1.17,1.54,5.86,6.75,7.64,18.79
002635,2022,1,1.09,1.09,1.09,1.94,7.14,7.14,7.14,24.60
002640,2020,1,0.15,0.15,0.15,0.96,2.37,2.37,2.37,10.42
002640,2021,1,0.32,0.32,0.32,1.21,5.02,5.02,5.02,13.16
002640,2022,1,0.54,0.54,0.54,1.49,8.38,8.38,8.38,16.63
002653,2020,1,0.53,0.53,0.53,1.56,5.74,5.74,5.74,12.54
002653,2021,1,0.75,0.75,0.75,2.01,8.02,8.02,8.02,15.59
002653,2022,1,1.02,1.02,1.02,2.62,10.98,10.98,10.98,20.04
002672,2020,10,0.54,0.58,0.62,0.50,4.73,5.08,5.47,6.56
002672,2021,10,0.62,0.69,0.73,0.62,5.46,6.08,6.43,7.91
002672,2022,9,0.71,0.80,0.88,0.78,6.25,7.07,7.70,8.75
002681,2020,1,0.47,0.47,0.47,1.17,9.53,9.53,9.53,14.35
002681,2021,1,0.25,0.25,0.25,1.54,5.13,5.13,5.13,18.79
002690,2020,19,0.93,0.96,0.99,1.42,6.27,6.48,6.69,17.06
002690,2021,19,1.09,1.16,1.24,1.80,7.35,7.83,8.37,20.68
002690,2022,18,1.29,1.40,1.57,2.30,8.71,9.45,10.60,25.05
002701,2020,7,0.28,0.31,0.33,1.12,6.55,7.30,7.83,7.44
002701,2021,7,0.32,0.37,0.40,1.36,7.63,8.70,9.50,8.86
002701,2022,4,0.39,0.43,0.46,1.70,9.10,10.03,10.76,10.41
002709,2020,7,0.51,0.76,0.95,1.20,2.78,4.18,5.21,11.21
002709,2021,7,0.64,1.01,1.22,1.56,3.52,5.54,6.70,14.81
002709,2022,6,0.69,1.24,1.58,1.97,3.80,6.83,8.66,18.87
002745,2020,4,0.77,0.83,0.93,1.17,9.86,10.65,11.88,14.35
002745,2021,4,0.86,1.09,1.27,1.54,10.94,13.95,16.18,18.79
002745,2022,2,1.15,1.33,1.50,1.94,14.72,16.95,19.18,24.60
002797,2020,5,0.17,0.18,0.21,0.77,5.78,6.36,7.18,70.53
002797,2021,5,0.18,0.22,0.25,0.88,6.22,7.54,8.80,80.82
002797,2022,5,0.19,0.25,0.30,1.02,6.73,8.66,10.52,93.74
002807,2020,1,0.54,0.54,0.54,1.56,11.66,11.66,11.66,735.86
002807,2021,1,0.62,0.62,0.62,1.75,13.49,13.49,13.49,790.69
002807,2022,1,0.72,0.72,0.72,1.97,15.65,15.65,15.65,843.95
002812,2020,34,1.29,1.39,1.61,1.00,10.38,11.19,12.96,9.06
002812,2021,33,1.64,1.82,2.21,1.24,13.22,14.66,17.77,10.88
002812,2022,27,1.84,2.33,2.92,1.62,14.85,18.80,23.50,14.08
002815,2020,5,0.75,0.79,0.81,1.17,6.65,6.96,7.14,14.35
002815,2021,5,0.95,0.98,1.04,1.54,8.37,8.68,9.22,18.79
002815,2022,3,1.17,1.24,1.33,1.94,10.33,10.94,11.77,24.60
002818,2020,3,0.98,1.05,1.11,0.74,7.44,7.98,8.37,14.24
002818,2021,3,1.09,1.21,1.27,1.15,8.26,9.16,9.63,21.50
002818,2022,3,1.15,1.30,1.39,1.50,8.71,9.87,10.50,28.05
002821,2020,24,3.02,3.16,3.51,1.56,6.99,7.30,8.11,12.54
002821,2021,24,3.56,4.12,4.53,2.01,8.24,9.53,10.48,15.59
002821,2022,22,4.47,5.32,5.89,2.62,10.33,12.30,13.62,20.04
002831,2020,20,1.25,1.51,3.27,0.76,10.96,12.51,28.68,13.31
002831,2021,19,1.41,1.72,3.60,0.91,12.40,14.16,16.44,15.96
002831,2022,17,1.65,1.91,2.35,1.08,14.48,16.77,20.65,19.26
002839,2020,7,0.49,0.58,0.61,1.56,9.37,10.61,11.00,735.86
002839,2021,7,0.56,0.66,0.70,1.75,10.77,11.95,12.61,790.69
002839,2022,4,0.65,0.76,0.81,1.97,12.29,13.96,15.00,843.95
002867,2020,24,1.17,1.45,1.58,0.96,8.52,10.60,11.53,10.42
002867,2021,24,1.42,1.74,1.93,1.21,10.37,12.75,14.07,13.16
002867,2022,21,1.61,2.03,2.37,1.49,11.77,14.81,17.34,16.63
002920,2020,23,0.56,0.70,0.88,1.11,3.07,3.84,4.82,34.51
002920,2021,23,0.66,0.97,1.46,1.35,3.64,5.34,8.03,41.23
002920,2022,19,0.78,1.25,1.87,1.60,4.27,6.88,10.31,49.72
002925,2020,12,2.30,2.41,2.64,1.17,10.37,10.97,12.10,14.35
002925,2021,12,2.80,3.00,3.46,1.54,12.26,13.64,15.87,18.79
002925,2022,9,3.24,3.75,4.65,1.94,14.86,17.18,21.31,24.60
002926,2020,1,0.59,0.59,0.59,0.77,15.51,15.51,15.51,70.53
002926,2021,1,0.68,0.68,0.68,0.88,17.97,17.97,17.97,80.82
002926,2022,1,0.79,0.79,0.79,1.02,20.69,20.69,20.69,93.74
002936,2020,1,0.60,0.60,0.60,1.56,35.42,35.42,35.42,735.86
002936,2021,1,0.65,0.65,0.65,1.75,38.37,38.37,38.37,790.69
002936,2022,1,0.71,0.71,0.71,1.97,41.82,41.82,41.82,843.95
002946,2020,7,0.31,0.34,0.42,1.01,2.64,2.93,3.57,16.40
002946,2021,7,0.38,0.44,0.61,1.22,3.27,3.79,5.25,19.93
002946,2022,5,0.45,0.56,0.90,1.48,3.82,4.79,7.72,24.65
002948,2020,1,0.58,0.58,0.58,1.56,26.00,26.00,26.00,735.86
002948,2021,1,0.69,0.69,0.69,1.75,31.00,31.00,31.00,790.69
002957,2020,3,0.68,0.77,0.95,1.42,2.79,3.16,3.89,17.06
002957,2021,3,0.78,1.00,1.30,1.80,3.20,4.10,5.31,20.68
002957,2022,2,0.85,1.03,1.21,2.30,3.46,4.22,4.98,25.05
300001,2020,9,0.33,0.45,0.53,1.66,3.25,4.46,5.29,29.13
300001,2021,7,0.52,0.63,0.80,2.05,5.22,6.25,7.93,34.82
300001,2022,4,0.75,0.89,0.95,2.48,7.51,8.87,9.45,38.43
300009,2020,16,0.27,0.31,0.33,1.56,3.71,4.17,4.52,12.54
300009,2021,16,0.34,0.39,0.42,2.01,4.69,5.27,5.71,15.59
300009,2022,16,0.41,0.48,0.54,2.62,5.61,6.62,7.41,20.04
300010,2020,15,-0.04,0.22,0.35,0.94,-0.44,1.86,3.04,6.48
300010,2021,15,0.24,0.43,0.69,1.25,2.04,3.86,6.00,8.42
300010,2022,14,0.39,0.63,1.14,1.61,3.34,5.60,9.92,10.71
300012,2020,27,0.30,0.34,0.38,0.77,4.96,5.62,6.25,4.52
300012,2021,27,0.39,0.43,0.49,0.91,6.33,7.19,8.13,5.57
300012,2022,24,0.44,0.53,0.63,1.14,7.35,8.82,10.50,7.43
300014,2020,31,1.68,2.09,2.33,1.66,16.27,20.25,22.55,29.13
300014,2021,29,1.96,2.66,3.31,2.05,18.96,25.76,32.03,34.82
300014,2022,25,2.47,3.26,4.14,2.48,23.89,31.64,40.12,38.43
300026,2020,1,0.14,0.14,0.14,1.56,4.19,4.19,4.19,12.54
300026,2021,1,0.17,0.17,0.17,2.01,5.19,5.19,5.19,15.59
300026,2022,1,0.20,0.20,0.20,2.62,6.01,6.01,6.01,20.04
300027,2020,1,0.29,0.29,0.29,0.31,8.11,8.11,8.11,5.28
300058,2020,9,0.21,0.29,0.36,0.74,5.25,7.27,8.97,14.24
300058,2021,9,0.24,0.34,0.38,1.15,6.00,8.45,9.37,21.50
300058,2022,5,0.28,0.38,0.43,1.50,6.88,9.51,10.59,28.05
300088,2020,10,0.45,0.48,0.51,1.17,10.85,11.56,12.52,14.35
300088,2021,9,0.56,0.61,0.68,1.54,13.73,14.74,16.54,18.79
300088,2022,5,0.64,0.74,0.92,1.94,15.57,18.01,22.36,24.60
300113,2020,7,0.17,0.45,0.74,2.19,1.18,3.16,5.17,11.07
300113,2021,7,0.27,0.57,0.85,2.72,1.88,3.94,5.88,13.25
300113,2022,3,0.36,0.61,0.78,3.67,2.48,4.22,5.44,16.08
300115,2020,7,0.47,0.68,0.80,1.17,4.27,6.14,7.28,14.35
300115,2021,7,0.67,0.96,1.25,1.54,6.12,8.77,11.36,18.79
300115,2022,5,0.76,1.23,1.64,1.94,6.90,11.20,14.95,24.60
300133,2020,17,0.25,0.30,0.36,0.31,4.38,5.37,6.34,5.28
300133,2021,16,0.33,0.38,0.49,0.52,5.77,6.71,8.63,8.66
300133,2022,11,0.38,0.43,0.48,0.61,6.73,7.66,8.48,10.54
300134,2020,1,0.35,0.35,0.35,1.17,2.69,2.69,2.69,14.35
300166,2020,10,0.56,0.64,0.76,0.94,5.95,6.71,8.01,6.48
300166,2021,10,0.66,0.79,1.00,1.25,6.97,8.28,10.54,8.42
300166,2022,4,0.75,0.80,0.83,1.61,7.96,8.47,8.74,10.71
300168,2020,8,0.15,0.25,0.30,0.94,1.73,2.96,3.58,6.48
300168,2021,7,0.33,0.37,0.43,1.25,3.90,4.37,5.06,8.42
300168,2022,3,0.47,0.50,0.55,1.61,5.60,5.91,6.50,10.71
300182,2020,8,0.20,0.25,0.28,0.31,5.21,6.48,7.16,5.28
300182,2021,7,0.30,0.32,0.35,0.52,7.66,8.25,8.98,8.66
300182,2022,5,0.35,0.40,0.45,0.61,9.02,10.29,11.50,10.54
300197,2020,2,0.04,0.15,0.26,0.92,0.88,3.44,6.01,7.53
300197,2021,2,0.14,0.26,0.38,1.15,3.40,6.21,9.02,9.24
300207,2020,13,0.50,0.62,0.78,1.66,7.86,9.69,12.23,29.13
300207,2021,12,0.70,0.86,1.04,2.05,10.91,13.42,16.20,34.82
300207,2022,9,0.85,1.08,1.30,2.48,13.37,16.94,20.40,38.43
300244,2020,7,0.66,0.83,0.98,1.10,4.07,5.15,6.06,9.38
300244,2021,6,0.80,1.01,1.22,1.42,4.95,6.25,7.58,12.61
300244,2022,5,1.20,1.31,1.56,1.94,7.43,8.10,9.67,15.96
300251,2020,24,0.15,0.29,0.46,0.31,4.40,8.55,13.42,5.28
300251,2021,21,0.32,0.39,0.63,0.52,9.33,11.60,18.46,8.66
300251,2022,13,0.35,0.43,0.52,0.61,10.25,12.69,15.35,10.54
300253,2020,30,0.28,0.33,0.39,0.94,4.59,5.33,6.41,6.48
300253,2021,30,0.39,0.46,0.56,1.25,6.39,7.44,9.25,8.42
300253,2022,26,0.52,0.61,0.77,1.61,8.57,9.96,12.58,10.71
300257,2020,1,0.29,0.29,0.29,0.89,2.52,2.52,2.52,10.67
300257,2021,1,0.40,0.40,0.40,1.06,3.42,3.42,3.42,12.59
300257,2022,1,0.51,0.51,0.51,1.26,4.41,4.41,4.41,15.56
300274,2020,18,0.69,0.78,0.88,1.66,10.01,11.35,12.76,29.13
300274,2021,18,0.81,0.96,1.11,2.05,11.79,14.05,16.20,34.82
300274,2022,16,0.95,1.17,1.40,2.48,13.88,16.98,20.33,38.43
300285,2020,12,0.61,0.67,0.97,1.20,5.86,6.16,6.58,11.21
300285,2021,12,0.73,0.82,1.15,1.56,7.01,7.55,8.20,14.81
300285,2022,9,0.85,0.95,1.08,1.97,8.18,9.13,10.43,18.87
300296,2020,6,0.34,0.46,0.60,1.17,8.60,11.71,15.30,14.35
300296,2021,6,0.48,0.58,0.67,1.54,12.28,14.71,16.90,18.79
300296,2022,1,0.57,0.57,0.57,1.94,14.37,14.37,14.37,24.60
300308,2020,25,0.65,1.17,1.27,1.17,4.64,8.35,9.04,14.35
300308,2021,25,1.16,1.58,1.76,1.54,8.24,11.27,12.56,18.79
300308,2022,17,1.62,2.06,2.24,1.94,11.54,14.67,15.98,24.60
300315,2020,3,0.29,0.30,0.32,2.19,7.91,8.31,8.76,11.07
300315,2021,3,0.36,0.37,0.38,2.72,9.98,10.36,10.60,13.25
300315,2022,2,0.43,0.45,0.46,3.67,11.85,12.29,12.73,16.08
300316,2020,27,0.54,0.71,0.84,1.42,6.95,9.12,10.79,17.06
300316,2021,26,0.63,0.90,1.00,1.80,8.08,11.60,12.86,20.68
300316,2022,25,0.69,1.12,1.31,2.30,8.82,14.37,16.89,25.05
300324,2020,3,0.17,0.20,0.22,0.94,3.02,3.48,3.92,6.48
300324,2021,3,0.21,0.24,0.28,1.25,3.63,4.17,4.87,8.42
300324,2022,1,0.25,0.25,0.25,1.61,4.35,4.35,4.35,10.71
300383,2020,35,0.62,0.66,0.75,0.94,9.50,10.23,11.50,6.48
300383,2021,35,0.75,0.83,0.98,1.25,11.58,12.86,15.16,8.42
300383,2022,25,0.86,1.03,1.29,1.61,13.23,15.95,19.89,10.71
300418,2020,7,1.25,1.73,3.95,2.19,14.52,20.06,45.71,11.07
300418,2021,7,1.43,1.56,1.84,2.72,16.54,18.02,21.30,13.25
300418,2022,1,2.19,2.19,2.19,3.67,25.39,25.39,25.39,16.08
300459,2020,5,0.25,0.26,0.28,2.19,8.98,9.32,9.82,11.07
300459,2021,5,0.29,0.31,0.33,2.72,10.19,10.98,11.71,13.25
300529,2020,12,0.93,0.96,0.99,1.42,7.41,7.67,7.91,17.06
300529,2021,12,1.18,1.27,1.33,1.80,9.45,10.16,10.60,20.68
300529,2022,12,1.49,1.67,1.82,2.30,11.85,13.35,14.48,25.05
002003,2020,4,0.36,0.39,0.42,0.74,2.75,2.99,3.19,7.64
002003,2021,4,0.41,0.43,0.45,0.84,3.08,3.25,3.44,9.24
002003,2022,3,0.45,0.46,0.46,0.99,3.38,3.45,3.48,10.68
002009,2020,1,0.42,0.42,0.42,0.89,1.55,1.55,1.55,10.67
002009,2021,1,0.73,0.73,0.73,1.06,2.69,2.69,2.69,12.59
002014,2020,4,0.62,0.64,0.67,1.00,3.11,3.21,3.39,9.06
002014,2021,4,0.71,0.75,0.82,1.24,3.55,3.75,4.11,10.88
002014,2022,2,0.81,0.84,0.88,1.62,4.06,4.24,4.41,14.08
002015,2020,3,0.44,0.47,0.51,0.56,6.10,6.53,6.90,47.56
002015,2021,3,0.46,0.51,0.57,0.63,6.63,7.22,7.66,50.43
002015,2022,2,0.52,0.57,0.61,0.71,6.99,7.63,8.27,53.11
002020,2020,2,0.66,0.67,0.68,1.56,4.75,4.85,4.95,12.54
002020,2021,2,0.76,0.78,0.80,2.01,5.49,5.64,5.78,15.59
002020,2022,2,0.85,0.92,0.98,2.62,6.17,6.65,7.13,20.04
002022,2020,2,0.44,0.44,0.45,1.56,2.26,2.29,2.32,12.54
002022,2021,2,0.53,0.54,0.55,2.01,2.75,2.79,2.82,15.59
002022,2022,2,0.65,0.66,0.67,2.62,3.37,3.41,3.45,20.04
002023,2020,7,0.11,0.16,0.21,0.61,0.84,1.23,1.59,17.97
002023,2021,7,0.12,0.25,0.35,0.75,0.93,1.92,2.66,19.43
002023,2022,4,0.33,0.42,0.46,0.97,2.53,3.16,3.51,24.07
002025,2020,19,1.06,1.11,1.17,1.17,4.53,4.76,5.02,14.35
002025,2021,19,1.22,1.32,1.40,1.54,5.22,5.66,6.01,18.79
002025,2022,17,1.40,1.57,1.82,1.94,6.02,6.71,7.83,24.60
002029,2020,5,0.28,0.34,0.47,0.74,2.12,2.57,3.52,7.64
002029,2021,5,0.32,0.41,0.50,0.84,2.41,3.13,3.77,9.24
002029,2022,4,0.36,0.47,0.56,0.99,2.69,3.57,4.22,10.68
002033,2020,2,0.09,0.17,0.24,1.12,0.52,0.93,1.33,1.99
002033,2021,2,0.38,0.39,0.39,1.63,2.07,2.12,2.17,3.42
002033,2022,2,0.44,0.45,0.45,2.06,2.40,2.45,2.49,4.31
002034,2020,9,1.07,1.21,1.27,0.92,4.51,5.08,5.36,7.53
002034,2021,9,1.20,1.46,1.63,1.15,5.04,6.14,6.86,9.24
002034,2022,8,1.36,1.75,1.95,1.42,5.71,7.37,8.19,11.14
002035,2020,27,0.67,0.91,1.05,1.66,5.80,7.87,9.10,29.13
002035,2021,27,0.73,1.02,1.18,2.05,6.40,8.87,10.28,34.82
002035,2022,17,0.78,1.13,1.26,2.48,6.80,9.71,10.91,38.43
002036,2020,11,0.44,0.49,0.57,1.17,4.05,4.54,5.29,14.35
002036,2021,10,0.59,0.65,0.76,1.54,5.52,5.99,7.04,18.79
002036,2022,5,0.68,0.74,0.78,1.94,6.36,6.91,7.29,24.60
002039,2020,4,1.18,1.22,1.25,0.56,3.59,3.71,3.82,47.56
002039,2021,4,1.28,1.31,1.34,0.63,3.91,4.01,4.11,50.43
002039,2022,4,1.38,1.41,1.46,0.71,4.23,4.31,4.47,53.11
002041,2020,7,0.10,0.12,0.15,0.38,0.88,1.09,1.31,3.53
002041,2021,7,0.14,0.20,0.31,0.50,1.23,1.75,2.72,4.62
002041,2022,5,0.21,0.27,0.36,0.69,1.84,2.42,3.19,5.16
002042,2020,4,0.16,0.26,0.48,0.78,2.39,3.94,7.29,3.53
002042,2021,4,0.26,0.38,0.54,0.96,3.88,5.68,8.20,4.31
002042,2022,3,0.30,0.37,0.46,1.10,4.55,5.58,6.98,4.95
002043,2020,7,0.51,0.59,0.72,0.76,3.95,4.54,5.56,4.56
002043,2021,7,0.57,0.70,0.86,0.84,4.42,5.40,6.66,5.12
002043,2022,4,0.77,0.86,1.07,1.02,6.00,6.73,8.29,6.25
002055,2020,3,0.50,0.77,0.91,1.17,2.41,3.71,4.37,14.35
002055,2021,3,0.85,1.09,1.27,1.54,4.06,5.23,6.11,18.79
002055,2022,1,1.11,1.11,1.11,1.94,5.33,5.33,5.33,24.60
002059,2020,1,0.07,0.07,0.07,1.12,0.74,0.74,0.74,1.99
002059,2021,1,0.32,0.32,0.32,1.63,3.25,3.25,3.25,3.42
002059,2022,1,0.42,0.42,0.42,2.06,4.25,4.25,4.25,4.31
002062,2020,2,0.35,0.35,0.35,0.95,3.88,3.90,3.91,143.44
002062,2021,2,0.39,0.40,0.40,1.07,4.27,4.32,4.36,156.81
002062,2022,2,0.43,0.44,0.45,1.21,4.69,4.83,4.97,188.75
002063,2020,11,0.32,0.36,0.42,0.94,2.73,3.02,3.58,6.48
002063,2021,11,0.39,0.45,0.54,1.25,3.29,3.86,4.60,8.42
002063,2022,7,0.47,0.53,0.62,1.61,3.96,4.52,5.25,10.71
002080,2020,22,0.90,0.99,1.12,1.68,15.07,16.67,18.74,39.40
002080,2021,22,1.03,1.15,1.30,1.95,17.32,19.26,21.89,44.04
002080,2022,21,1.16,1.32,1.57,2.25,19.45,22.18,26.41,50.37
002084,2020,7,0.28,0.29,0.29,1.12,1.57,1.60,1.63,7.44
002084,2021,7,0.36,0.39,0.47,1.36,1.99,2.19,2.58,8.86
002084,2022,6,0.44,0.52,0.71,1.70,2.42,2.88,3.94,10.41
002087,2020,1,0.31,0.31,0.31,0.78,2.52,2.52,2.52,3.53
002087,2021,1,0.39,0.39,0.39,0.96,3.15,3.15,3.15,4.31
002087,2022,1,0.44,0.44,0.44,1.10,3.56,3.56,3.56,4.95
002091,2020,1,0.61,0.61,0.61,1.52,9.56,9.56,9.56,14.86
002091,2021,1,0.63,0.63,0.63,1.80,9.79,9.79,9.79,17.26
002094,2020,2,0.02,0.13,0.24,1.20,0.10,0.88,1.65,11.21
002094,2021,2,0.04,0.16,0.27,1.56,0.25,1.05,1.85,14.81
002094,2022,1,0.04,0.04,0.04,1.97,0.26,0.26,0.26,18.87
002097,2020,1,0.48,0.48,0.48,1.42,5.21,5.21,5.21,17.06
002097,2021,1,0.56,0.56,0.56,1.80,6.07,6.07,6.07,20.68
002097,2022,1,0.64,0.64,0.64,2.30,6.94,6.94,6.94,25.05
002100,2020,13,0.70,2.43,3.29,1.52,7.46,25.85,35.18,28.77
002100,2021,13,0.84,2.24,3.33,1.82,8.90,23.80,35.53,33.72
002100,2022,11,0.92,1.96,3.51,2.00,9.84,20.76,36.13,32.83
002105,2020,1,0.17,0.17,0.17,0.61,0.63,0.63,0.63,17.97
002105,2021,1,0.20,0.20,0.20,0.75,0.73,0.73,0.73,19.43
002106,2020,2,0.50,0.55,0.60,1.17,3.50,3.77,4.04,14.35
002106,2021,2,0.56,0.63,0.70,1.54,3.95,4.40,4.84,18.79
002106,2022,2,0.65,0.73,0.80,1.94,4.57,5.03,5.49,24.60
002111,2020,4,0.95,1.00,1.08,1.42,3.61,3.80,4.11,17.06
002111,2021,4,1.11,1.20,1.33,1.80,4.24,4.57,5.06,20.68
002111,2022,4,1.23,1.41,1.57,2.30,4.68,5.39,5.99,25.05
002115,2020,4,0.28,0.34,0.41,1.17,1.98,2.47,2.93,14.35
002115,2021,4,0.35,0.45,0.53,1.54,2.49,3.24,3.81,18.79
002115,2022,2,0.45,0.49,0.52,1.94,3.26,3.49,3.73,24.60
002117,2020,5,0.49,0.52,0.57,0.65,2.65,2.83,3.10,7.02
002117,2021,5,0.51,0.58,0.64,0.77,2.79,3.18,3.49,8.32
002117,2022,4,0.61,0.68,0.72,0.92,3.35,3.71,3.95,10.37
002123,2020,4,0.60,0.70,0.78,0.94,4.91,5.69,6.34,6.48
002123,2021,4,0.84,1.04,1.22,1.25,6.84,8.50,9.96,8.42
002123,2022,1,1.12,1.12,1.12,1.61,9.13,9.13,9.13,10.71
002124,2020,3,2.57,2.72,2.87,1.52,29.75,31.15,33.29,28.77
002124,2021,3,2.27,2.87,3.46,1.82,22.00,29.47,40.11,33.72
002124,2022,1,2.89,2.89,2.89,2.00,33.52,33.52,33.52,32.83
002125,2020,6,0.17,0.22,0.24,1.20,1.08,1.36,1.54,11.21
002125,2021,5,0.21,0.32,0.53,1.56,1.29,2.04,3.31,14.81
002125,2022,3,0.24,0.41,0.68,1.97,1.50,2.61,4.31,18.87
002126,2020,18,0.41,0.45,0.52,1.11,3.27,3.55,4.10,34.51
002126,2021,18,0.47,0.57,0.66,1.35,3.69,4.49,5.25,41.23
002126,2022,17,0.54,0.68,0.85,1.60,4.31,5.43,6.76,49.72
002132,2020,1,0.13,0.13,0.13,1.12,1.58,1.58,1.58,7.44
002132,2021,1,0.22,0.22,0.22,1.36,2.79,2.79,2.79,8.86
002135,2020,5,0.34,0.38,0.41,0.95,3.49,3.92,4.22,143.44
002135,2021,5,0.41,0.49,0.54,1.07,4.21,5.02,5.58,156.81
002135,2022,5,0.49,0.60,0.66,1.21,5.06,6.18,6.82,188.75
002137,2020,1,0.40,0.40,0.40,1.17,2.30,2.30,2.30,14.35
002137,2021,1,0.54,0.54,0.54,1.54,3.14,3.14,3.14,18.79
002138,2020,14,0.60,0.68,0.76,1.17,4.80,5.49,6.12,14.35
002138,2021,14,0.80,0.89,1.01,1.54,6.44,7.17,8.13,18.79
002138,2022,13,1.00,1.12,1.31,1.94,8.09,9.00,10.52,24.60
002139,2020,7,0.27,0.31,0.34,1.66,2.77,3.19,3.46,29.13
002139,2021,7,0.34,0.40,0.45,2.05,3.50,4.10,4.59,34.82
002139,2022,5,0.38,0.50,0.56,2.48,3.88,5.11,5.79,38.43
002145,2020,3,0.28,0.30,0.32,1.20,4.51,4.78,5.06,11.21
002145,2021,3,0.33,0.37,0.39,1.56,5.33,5.88,6.25,14.81
002145,2022,2,0.38,0.40,0.42,1.97,6.02,6.35,6.67,18.87
002149,2020,2,0.16,0.17,0.17,0.54,0.67,0.70,0.72,6.15
002149,2021,2,0.17,0.17,0.17,0.78,0.72,0.72,0.73,8.31
002149,2022,1,0.18,0.18,0.18,0.97,0.76,0.76,0.76,10.71
002151,2020,2,0.24,0.24,0.24,1.17,1.18,1.18,1.19,14.35
002151,2021,1,0.46,0.46,0.46,1.54,2.23,2.23,2.23,18.79
002154,2020,2,0.07,0.09,0.11,0.74,0.81,1.05,1.29,7.64
002154,2021,2,0.17,0.17,0.17,0.84,2.03,2.06,2.08,9.24
002154,2022,1,0.23,0.23,0.23,0.99,2.75,2.75,2.75,10.68
002156,2020,11,0.30,0.34,0.40,1.17,3.41,3.89,4.48,14.35
002156,2021,11,0.45,0.57,0.71,1.54,5.14,6.53,8.21,18.79
002156,2022,10,0.55,0.75,0.91,1.94,6.32,8.64,10.48,24.60
002157,2020,12,2.84,3.89,5.28,1.52,71.20,97.50,132.23,28.77
002157,2021,12,2.53,4.39,6.73,1.82,63.24,110.01,168.59,33.72
002157,2022,8,0.51,3.60,8.16,2.00,12.79,90.15,204.27,32.83
002158,2020,4,0.58,0.61,0.63,0.89,3.09,3.23,3.35,10.67
002158,2021,4,0.70,0.77,0.81,1.06,3.74,4.09,4.33,12.59
002158,2022,2,0.97,1.01,1.05,1.26,5.17,5.40,5.63,15.56
002165,2020,1,0.26,0.26,0.26,1.20,1.59,1.59,1.59,11.21
002165,2021,1,0.49,0.49,0.49,1.56,2.93,2.93,2.93,14.81
002168,2020,1,0.35,0.35,0.35,1.66,2.78,2.78,2.78,29.13
002168,2021,1,0.51,0.51,0.51,2.05,4.12,4.12,4.12,34.82
002168,2022,1,0.69,0.69,0.69,2.48,5.52,5.52,5.52,38.43
002171,2020,12,0.28,0.42,0.47,0.54,3.78,5.57,6.30,6.15
002171,2021,12,0.43,0.51,0.58,0.78,5.73,6.79,7.77,8.31
002171,2022,7,0.56,0.59,0.66,0.97,7.45,7.94,8.80,10.71
002182,2020,12,0.34,0.61,0.80,0.54,2.22,3.96,5.27,6.15
002182,2021,12,0.55,0.76,0.98,0.78,3.58,4.90,6.30,8.31
